Unnamed: 0,filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
44,85_Hãy Quên Anh,0.27666625,0.08839114,0.13942626,0.0013417127,1852.5718014014549,516316.2214298892,2219.758120339381,170241.09434731086,4172.541435879451,2053666.082893672,0.0753990149719427,0.0023979969324609,3.4844345e-07,0.014812246,-4.4860376e-06,0.0020442111,61.5234375,-131.56175,2307.459,105.748764,809.07635,10.56537,366.21075,42.15846,454.968,-4.551137,219.80916,6.643745,154.05832,-10.573865,112.44291,1.0997683,105.59778,-14.155627,213.32143,-2.8396688,107.97958,-6.8825145,86.488716,-1.3511395,105.24173,-5.672481,91.414894,-4.64446,91.75304,-5.2772574,88.99526,-0.64207435,64.271034,-5.5425177,58.04095,-2.2815924,63.420544,-3.0186784,74.47827,-0.7739379,74.21346,bolero
45,8_Mưa rừng,0.25072905,0.09116968,0.24695317,0.008833445,1755.1684901709318,483418.2340547928,2140.520117190184,176013.1546773775,3616.194800031444,2536210.518226772,0.0696511283378483,0.0018754480874137,-1.5098441e-05,0.051879287,0.00015342304,0.0072285007,89.10290948275862,-95.52027,3287.3232,118.41609,883.8178,9.033045,451.42227,15.089161,298.98468,-5.533869,246.40207,4.4800153,255.39034,-0.46904176,235.10086,-4.293084,143.56226,-16.679083,192.25438,5.582496,221.11786,-17.83661,173.41162,2.8430648,133.52463,-14.046412,126.78526,-2.6590147,122.113754,-3.9261243,116.17671,-4.6554,157.72964,-5.295405,133.07216,-0.2589821,107.14662,-6.0427074,104.95259,2.1699982,141.44861,bolero
46,22_Gõ Cửa Trái Tim,0.3187792,0.093198776,0.16109972,0.0033260293,1655.0550293161443,445144.5981357687,2081.9705640315296,240383.26628461925,3475.0956532386804,2433890.53593816,0.0700356687185565,0.001814581146326,-1.1756351e-05,0.018831806,-4.8641567e-05,0.0045833527,86.1328125,-135.08572,2889.4053,121.23262,992.5486,5.1909,542.82904,32.14372,278.5825,10.026898,188.61757,-1.0308377,258.5209,1.9517497,189.78792,11.973551,137.76141,-11.198087,182.089,7.885576,127.37391,-9.200337,207.6217,-1.9773314,135.05223,-2.136219,126.54491,-1.0543578,105.417984,1.037804,91.12423,5.215491,106.87074,-3.569921,99.389336,2.634608,144.02937,-3.1093001,148.96146,-0.9603878,105.39277,bolero
47,59_Những Đồi Hoa Sim,0.23860142,0.08824492,0.1895044,0.005464148,1921.824441160718,504570.1768285462,2412.6344361862675,175239.48319296958,4222.849465007014,2881395.7449579127,0.0704699064555921,0.0022268561448756,2.2722909e-06,0.033535216,-4.1085616e-05,0.0028363692,161.4990234375,-137.64314,3004.3723,97.08767,912.1862,21.249735,400.81595,24.373135,483.7486,-0.22943422,276.01044,0.587357,386.88815,2.6364942,191.33226,-2.7752633,198.61996,-8.298466,175.89555,1.2145629,182.28033,-14.469608,132.40335,1.541112,132.04655,-9.545348,141.50873,1.4270558,100.561104,-5.3180647,129.6157,3.245017,165.3826,-10.038954,192.86499,1.6995407,149.69864,-4.574463,232.12567,3.350951,246.2368,bolero
48,41_Hai Đứa Giận Nhau - Đan Nguyên _ Băng Tâm _MV 4K Official_,0.24796776,0.091148354,0.18362363,0.002979637,1512.0278070306588,367648.48488210497,1946.4745466898828,269367.4073839809,3116.7394868360584,2404340.447129373,0.0579380472378096,0.0008961276197007,-1.2186246e-06,0.027947959,-2.3067461e-05,0.0031224254,151.99908088235293,-142.86937,3749.2136,123.78546,1259.6495,4.526141,493.247,22.353672,373.84998,0.5123979,293.10333,2.8771675,266.45038,-2.48351,228.50034,2.372023,226.90108,-14.496532,196.2438,0.63000953,154.21632,-12.555934,225.49487,-3.1076372,126.23758,-7.817902,117.531296,-4.6581693,124.79447,-5.806092,138.4132,0.48043776,158.7955,-2.983921,149.9238,3.192277,183.31294,-1.6970942,167.57237,2.666886,158.87807,bolero
49,72_Xin Làm Người Xa Lạ,0.24319339,0.0885348,0.24951805,0.0040831147,1523.1172492178266,322002.6392071055,1989.3379748826464,267185.7044818152,3066.060626617526,2388747.1460409216,0.0628044199279218,0.0007761645445152,2.1021167e-06,0.050014928,0.00012212333,0.0056446507,161.4990234375,-94.45215,1880.9547,129.70421,847.55304,8.246078,333.81036,20.427229,275.87012,0.57624596,273.7371,-4.0447116,158.70569,-5.6694283,159.1041,4.4330244,108.30704,-14.280042,165.29361,1.0106641,107.6663,-9.731473,120.217224,-3.1221278,98.13065,-5.9632854,130.07921,-1.2013432,96.46113,-5.6429524,82.10332,0.73700625,84.66538,-5.6516953,79.443214,-2.3550544,78.464485,-4.144641,111.165474,-2.6390636,79.14389,bolero
50,25_Chuye__n Mo__t Đe_m _  Nhạc Sĩ  Anh Ba__ng  _ Hoa_ng Oanh,0.25530523,0.09122171,0.053948026,0.0003916922,1497.0722145719362,219995.3175230084,1854.8525575116155,195562.64547699667,2867.761825703246,1346310.5821882756,0.0659591627563854,0.0006741063521335,-8.780661e-05,0.0025194038,-0.00016982929,0.00026465638,129.19921875,-253.29295,4062.0396,134.52753,978.0437,-11.308732,318.82367,14.616103,255.06096,6.4942145,227.4761,-8.239799,301.59598,3.36661,139.57373,-2.2479033,128.58527,-15.144963,133.78146,9.292675,212.40224,-19.742167,154.73225,0.95666474,98.88375,-3.6435533,104.3787,-8.37122,100.697624,-3.9190898,96.94422,-6.1977663,124.325745,-6.8336926,85.02931,-2.260189,92.437836,-5.821875,127.733894,2.9832788,144.35857,bolero
51,43_Hai Sắc Hoa TiGôn- Như Quỳnh,0.25192434,0.086044125,0.13221219,0.0012400629,1744.2487096044072,306486.01946939627,2123.455265981726,183265.9082881532,3580.0741851145267,1782080.7611148113,0.0801380263762577,0.0010531207089701,0.0002011058,0.015218615,0.0008684246,0.0010445402,151.99908088235293,-130.55399,1721.4226,121.61067,634.4886,2.5779397,248.89537,18.2019,235.42604,-2.0658,180.30948,3.1353035,223.01323,11.254061,148.09521,-2.9270363,124.51168,1.8354201,131.28802,10.088188,116.7415,-17.425392,144.15689,6.636397,129.11119,-4.468968,98.65172,0.7723264,106.07137,-0.8026994,129.14536,0.48217264,117.56475,-1.3538988,136.43443,6.2099404,126.84489,-5.407834,111.48646,0.7543156,75.43792,bolero
52,96_LK Nê_u Xua_n Na_y Vă_ng Anh - To_i Chu_a Co_ Mu_a Xua_n,0.24232139,0.08717751,0.09609804,0.00057126913,1756.6691647296852,569679.2273885659,2210.0750612128923,337575.7536997728,3804.501994696933,3598504.88185445,0.0678531422334558,0.0015105779978654,2.8779375e-06,0.008266525,-1.37355755e-05,0.00044313673,80.74951171875,-190.50247,2634.6423,112.726524,886.69763,13.283242,512.89734,24.179947,230.57991,3.8004766,161.01328,1.9616015,157.88695,1.2725313,112.13927,0.65135074,110.55888,-10.8175125,132.17331,4.7997866,134.45633,-18.0328,113.84964,-6.043276,92.750046,-9.1556835,76.57994,-0.6517173,98.40092,-4.662183,135.91211,-0.14670753,164.48138,-5.4190116,116.01441,0.53338027,132.23364,-6.183908,138.5261,3.2111998,151.2604,bolero
53,63_PBN 117 _ Hoài Lâm - Lưu Bút Ngày Xanh,0.2764282,0.09074604,0.17289597,0.0050485577,1585.9376326392933,543093.283633925,2039.3599943621336,254243.75118982265,3355.167211762892,2903342.8065318805,0.0598085952617066,0.0024287560063707,2.553644e-06,0.023760967,-3.5993125e-06,0.0049343114,161.4990234375,-146.71246,3121.7678,119.0563,967.0207,6.3119307,440.43683,32.645756,348.64633,5.7443886,370.27762,-0.02067958,276.69272,7.4118133,175.1809,10.160407,168.71945,-15.348212,242.66336,10.083521,171.7119,-6.335811,101.06716,-7.2454143,118.15412,-2.2632086,130.39783,-6.5436974,107.7804,-4.5730505,61.674812,1.0057579,74.80982,-8.449123,80.18052,2.9843435,70.23066,-2.1312425,75.265755,-6.1220713,100.49363,bolero
54,49_Đan Nguyên_ Quang Lê_ Bằng Kiều - Xin Gọi Nhau Là Cố Nhân _Song Ngọc_ PBN 119,0.23492621,0.09047998,0.1627583,0.0035855512,1664.8200148994044,519824.236464926,2159.7329290274947,223859.3383533584,3440.5916952127272,2838541.80966422,0.060185199182469,0.0020587079182765,-1.0316911e-06,0.024724152,-1.2248296e-06,0.0015994041,135.99917763157896,-153.50523,4199.1353,114.36421,1010.083,11.846672,487.6145,19.180166,460.56744,6.8975334,378.86584,-6.8332906,193.91263,-7.019601,178.71558,2.2956667,178.82419,-20.045305,237.38274,-2.5878656,134.53235,-8.289228,84.64568,-4.458539,114.8735,-5.62666,115.63506,-3.819593,99.78165,-9.941792,78.59954,-3.751257,94.1019,-6.0133424,93.97642,-5.9611125,90.15197,-5.0833707,96.67744,-1.6144481,106.81901,bolero
55,94_Chấp Tay Lạy Người,0.26900953,0.09070167,0.17988092,0.0030616142,2199.4934720391134,492978.7349760228,2442.075435118052,130263.59164968472,4696.288268854006,2473948.220101135,0.0903176700367647,0.0025770855913872,9.414706e-06,0.024283124,-1.7172184e-05,0.004799892,123.046875,-93.06746,2415.5427,91.39554,996.04333,3.2057712,276.02795,19.013123,361.35303,5.805938,278.83667,-0.46605033,197.81592,-4.2062726,145.03825,9.348791,123.501114,-14.157596,244.04924,1.5782672,156.8249,-4.521713,163.53737,-3.9773736,107.76914,-7.2069626,85.9662,2.3795223,108.23695,-6.7045836,109.2809,1.8239771,96.791115,-4.0252643,106.43215,1.0032375,87.10628,-4.9282966,96.19218,-1.6470966,88.387215,bolero
56,24_Em Về Kẻo Trời Mưa,0.23419864,0.08798664,0.24153173,0.0055930205,1830.7812237576472,293704.7239612136,2227.188481457499,154099.24572230116,3907.272206592855,1878249.0455783764,0.0728875033257546,0.0007584489499068,1.1089809e-06,0.04672597,3.4778608e-05,0.006001598,143.5546875,-84.746925,2242.7888,112.85785,695.47345,8.811551,311.69952,26.219995,259.37128,-2.8187597,218.24922,-4.979228,241.0088,0.9959615,151.79137,-6.6311464,124.939835,-10.23012,198.27174,10.913878,191.24341,-23.22489,157.93489,6.5735035,110.848175,-10.545963,137.23329,-1.3413073,98.84596,-3.2297976,105.99866,-2.7857401,118.861984,0.10260407,140.55098,0.1523597,109.86541,-0.41239518,200.23521,5.3577437,147.0859,bolero
57,34_Nếu Anh Đừng Hẹn,0.2374373,0.08984233,0.2903604,0.0068073524,1927.5479437800384,485544.1911839767,2388.54879319214,199932.93457827676,4231.924410132063,3010937.491991288,0.0702312457672213,0.0017477621275825,-0.0001934146,0.068168595,-0.0011642252,0.008423702,83.35433467741936,-78.19786,1965.2675,101.722496,659.4888,18.57163,490.61444,19.340614,403.18655,-2.344477,314.91483,4.7859726,274.11725,4.1472893,215.5925,-1.9150425,196.61111,-10.987429,130.47351,7.6529636,187.18602,-14.37106,131.42807,4.968595,119.730515,-8.623129,149.23085,-2.3734646,101.33951,-7.2700167,113.43549,-5.225131,94.64077,-8.514907,117.28369,1.2165296,179.39508,-4.2829447,165.21544,-0.13041446,175.54678,bolero
58,52_Noi Long Ai Thau,0.2132215,0.085821584,0.28493884,0.00567028,1749.3782617944285,778472.9196061239,2219.089078243802,289824.0516875612,3628.848890180558,3901342.20321376,0.0682469418174342,0.003035989523065,4.840801e-06,0.072158545,2.3790366e-05,0.004955863,83.35433467741936,-98.96776,2215.873,116.13015,984.059,26.473463,412.6459,14.635347,433.16864,-12.38907,340.26944,5.335113,196.83846,2.5500093,181.17725,-10.20786,302.59085,-2.8474197,170.85329,1.4990726,110.96125,-19.073269,172.69598,1.6738274,124.83133,-8.581728,142.10767,4.298169,115.12324,-7.4694834,172.68929,-4.2562585,137.22781,-7.8385224,180.83826,3.761199,139.80302,-0.1901776,174.87894,4.6468334,202.55658,bolero
59,84_Túy Ca,0.24435388,0.08764824,0.29631865,0.006287036,1464.8000849559776,527068.2934313422,1899.4864200088637,263534.652728239,2847.211949965533,2580871.448785149,0.0620907054227941,0.0020804453544159,-3.3542826e-06,0.073079854,-2.1473057e-05,0.0071692,89.10290948275862,-88.022385,2326.2341,132.08658,1151.5886,7.851159,374.67932,25.441475,266.98544,7.8911395,202.67401,3.6905794,160.05818,-6.9365015,124.44891,1.8296754,123.30619,-19.26071,133.27324,1.8454397,114.11059,-5.7944727,108.0533,-1.6841701,83.527214,-7.443264,88.95859,-3.8569608,91.380646,-5.9727535,88.24811,1.3880485,82.34028,-5.4222035,89.27213,-4.2840767,66.99006,-4.1824427,79.206436,-2.9662538,79.09862,bolero
60,46_Trang Nhật Ký - Phan Diễm _Thần Tượng Bolero 2017_ _ 4K MV Official,0.25014272,0.087884754,0.24641234,0.0049600583,1987.932694142296,322027.7301574953,2333.885558197908,158266.6518862536,4393.956763677922,1809768.3228131423,0.0813902863777089,0.0010420902727238,-7.5976427e-06,0.05007472,3.354183e-05,0.006371614,151.99908088235293,-84.90112,1524.7546,99.290184,574.8013,14.212443,299.55814,30.128859,428.6308,-5.0560384,208.29504,7.199963,186.28368,5.9173594,159.67688,-6.123101,173.28618,-7.121886,172.88307,13.508993,178.7914,-15.847901,175.84563,7.3631454,159.87007,-9.004026,157.85901,-2.9081006,117.27305,-6.0323853,138.93489,-4.653274,153.8612,-4.6311016,155.19965,2.609484,222.68845,-4.084634,192.18953,-0.06658685,185.68742,bolero
61,55_Em Hay Ve Di,0.26939783,0.08911281,0.27515262,0.0028480242,1839.437043025828,473849.4211487021,2305.7924020943024,199702.8563733856,4052.629660969548,2683226.162737057,0.0642926951310952,0.001672397277326,5.3336404e-05,0.057874225,0.0007179503,0.008358305,151.99908088235293,-69.72757,1453.989,108.24395,882.9357,14.060978,417.5011,29.849506,454.58664,5.940533,234.12433,-1.1387882,183.77832,-2.22573,127.556946,14.412778,136.01524,-13.082382,177.4528,9.235713,267.74643,-6.054423,103.78464,0.48884383,103.480774,0.86302435,110.66365,-1.002106,81.12326,0.48109913,70.27807,-2.4117217,89.473175,-9.863646,65.98079,-2.0123632,88.94914,-5.264006,69.68713,-2.3833268,71.249725,bolero
62,36_Nhung Ngay Xua Than Ai,0.23376799,0.08886245,0.24103725,0.0049269,1942.4973036590864,462500.8590683991,2331.732840698648,173099.46613448797,4159.354015621977,2444917.7797821485,0.0738644437524187,0.0015714375655357,-3.2524872e-06,0.049272817,-6.6846515e-05,0.0049235853,78.30255681818181,-98.95552,2677.2524,96.06616,697.6756,7.2034388,371.90396,17.988169,470.96155,-5.7321615,401.9819,-2.1529217,416.2901,-2.4331844,204.90086,-10.69026,264.61514,-16.365545,230.08524,3.1574402,190.3411,-19.229906,206.48491,-4.7107406,154.10757,-18.050741,163.80707,-7.793691,152.08084,-8.761783,128.8411,-6.602908,159.91806,-6.107864,126.76728,-0.65178996,171.81746,-5.5102444,182.24615,3.9326308,163.62334,bolero
63,40_Ngày Buồn,0.29918364,0.09438814,0.15360397,0.0011386139,2326.532871387664,849179.2347906516,2585.7796038468973,257670.78418402423,5198.935229416602,3998469.777065488,0.0773683908184984,0.0033605508076741,-1.3718277e-05,0.021701528,-2.4109142e-05,0.0013455627,117.45383522727272,-142.92598,2739.8796,75.06604,1098.1675,18.418653,405.73544,32.29489,214.97206,4.2267146,232.69704,7.7308445,128.05989,-0.4761345,142.45514,10.079643,90.19231,-1.178158,186.17055,7.7752676,167.05548,-4.097802,135.5124,10.320377,115.05186,4.3342505,133.92278,5.743657,133.22153,-0.7799854,116.48814,3.4635513,128.33871,-3.0479286,112.83269,1.1730134,105.78488,-3.2134912,138.452,2.97725,115.34058,bolero
64,47_Tấm Ảnh Không Hồn - Phương Anh _Á Quân Thần Tượng Bolero 2016_,0.24886796,0.08767793,0.22010432,0.0045576408,1946.280137002765,495658.6497740036,2479.004048024546,265402.088134452,4506.293584392536,3736411.1441008896,0.0730163763182082,0.0011620946305774,1.0130023e-05,0.03278779,6.341724e-05,0.009708229,78.30255681818181,-119.74117,3177.8494,95.49785,853.964,33.083862,413.80334,33.639076,426.1355,9.470631,301.9537,5.3136535,319.6901,8.698222,197.0781,5.7044697,221.8779,-11.21951,193.73022,1.1634632,207.95822,-16.219418,213.33043,3.8162663,169.77351,-7.6082444,187.32907,3.3821678,147.45407,-3.6155896,118.536644,-3.396009,163.95735,-2.1975987,156.35258,5.059825,147.75504,5.7480273,251.05577,6.5373135,245.84337,bolero
65,14_Mùa xuân đó có em,0.29060423,0.08840922,0.27386788,0.004958961,1532.3322359896672,426952.1697666148,1972.0403228029743,231011.23196525796,3059.4190001118664,2344652.522227516,0.0641022200923955,0.0015688479925561,-8.142835e-06,0.058941156,-0.00017455098,0.0075566364,95.703125,-77.31789,1948.4695,131.06012,861.90753,6.6074595,431.28845,23.295288,271.42932,1.375755,281.47952,3.3634448,152.99977,-2.8283474,130.15257,3.809757,130.08447,-14.198973,124.81233,2.8418849,122.34414,-2.7591374,109.85468,0.48223424,89.777306,-6.2888227,85.39245,1.0901977,83.928185,-9.328517,92.635124,0.7311918,96.659615,-6.063182,81.20104,-3.79896,73.196335,-1.3345811,88.046455,1.7603656,80.139595,bolero
66,12_Những Chuyến Xe Trong Cuộc Đời - Thúy Hà _ Bài Hát Nhạc Lính Xưa _MV_,0.24099687,0.09145828,0.23120937,0.006641957,2012.712849591486,965030.5349987448,2296.7712478330754,312575.6174933378,4217.307831849846,4465311.165918622,0.0766752733165634,0.0043122563128888,-1.0060875e-06,0.045758564,-1.2803916e-05,0.006511549,129.19921875,-120.57817,3661.3499,96.20245,1937.8304,13.478888,785.231,23.749664,472.10434,-4.908488,294.1226,4.337069,298.37924,11.881812,243.64223,1.8525723,213.07863,-4.5570583,233.41087,6.972452,156.99542,-10.157108,185.04694,4.381083,159.15765,-9.821448,131.45099,2.3599012,122.17305,-5.871689,140.45247,0.79489696,182.1122,0.20878927,199.81001,2.0060422,164.4725,-0.6124242,223.85124,2.7717304,220.97209,bolero
67,70_Chuyến tàu hoàng hôn,0.2732516,0.09110576,0.10368172,0.0010815677,1366.195442128411,270434.06025843084,1895.1792004589083,252897.02255758023,2780.5623529865275,2005875.58250996,0.0499135303792569,0.0004137255831505,4.209344e-07,0.008532073,2.1475198e-05,0.0011609626,161.4990234375,-192.51332,2934.8906,137.05304,827.7138,10.116903,306.71237,25.033335,279.03094,4.2591224,224.8483,0.17046618,112.913,-1.3295608,100.207565,11.133826,106.10398,-17.181683,193.71185,-1.9624588,111.10565,-3.2420912,122.649124,-2.0081728,105.71315,-6.016335,91.28476,-1.8542597,72.90908,-6.4592133,69.43836,0.54117787,67.11431,-2.613103,63.748913,-3.568546,66.76101,-5.7254024,79.91811,-3.0168903,73.596825,bolero
68,27_Chieu Ha Vang,0.2398778,0.08928497,0.2718783,0.0045385286,1901.994942759964,352029.5877085697,2384.7306576106294,171413.81437562974,4166.324806803889,2452573.816653658,0.0677306939942918,0.0010045817908438,-2.1872736e-06,0.061114565,0.0001125135,0.0059769917,161.4990234375,-76.09871,1998.2838,98.88911,597.08545,14.695095,390.81815,28.814718,279.78937,4.3772154,223.0402,-1.3931737,211.51286,6.3076253,136.1048,-1.6690521,140.14578,-9.1613865,138.763,4.475137,154.56175,-10.105342,114.470566,1.5616055,98.36154,-9.206865,110.009575,1.8471657,109.7682,-4.4543104,138.98979,-7.1406612,105.63798,-9.014584,107.517975,-4.1051507,111.6071,-5.355744,151.58606,-2.2890768,123.08751,bolero
69,50_Phố Đêm,0.26805317,0.08836709,0.17779206,0.0025624735,1550.5949449912157,301328.239005575,2153.1476712551807,195041.88573812757,3310.696647336977,2103431.848816073,0.0520212273848684,0.0006704016711398,-4.658084e-06,0.026300432,-7.427002e-05,0.0028944118,83.35433467741936,-130.3899,2147.041,119.86334,781.85846,15.277026,211.86368,31.1394,196.5988,6.1235147,200.85219,-1.7688519,182.24725,5.9923477,108.09505,1.0625566,94.53162,-5.708355,95.098976,8.6042185,116.47579,-8.517301,105.599335,4.0066185,74.89425,-4.653467,73.69337,-0.98335195,72.60164,-3.9632587,74.98334,2.1208162,81.389114,-6.9091344,97.75611,4.634802,69.29584,-2.5715306,65.731705,1.8260245,77.98143,bolero
70,29_Bội Bạc,0.22493152,0.08941718,0.2621229,0.005907428,1817.808072023049,554210.2323669224,2241.4649730693027,262346.1814106927,3864.655797621783,3635756.728058203,0.0731586657072368,0.0021491444142921,-5.132512e-05,0.05616345,0.0003327092,0.006544657,80.74951171875,-95.10417,2060.8464,113.54504,1015.3839,19.873043,431.90384,13.209207,589.0297,-10.308461,366.96753,12.042259,330.8898,6.7631884,230.94403,-3.9905903,242.61392,5.2147427,219.87917,5.2359157,132.39963,-9.220403,121.4592,3.928565,133.25032,-7.3496304,119.627144,5.553279,148.69896,-5.7075567,148.84851,2.3103182,130.18199,-1.7020917,190.73734,5.672167,263.5244,4.65606,182.72285,3.5891778,217.71863,bolero
71,20_Đêm buồn tỉnh lẻ,0.27199724,0.085090265,0.2805192,0.0017070058,1915.9690153329188,427297.96259938,2383.423847922396,260211.0842725865,4394.923424499323,3252925.2851705044,0.0666770344548181,0.0007734786159588,2.3998307e-05,0.06298392,0.0003744161,0.005709829,172.265625,-55.27661,1980.256,109.78482,1019.5685,10.386484,329.83148,22.34035,247.75842,11.691595,190.80707,-1.1975485,142.1495,-1.9846404,116.39793,12.381431,114.78875,-13.678572,141.65385,8.19061,137.22696,-2.336962,99.942215,2.8777614,93.40924,-0.79222274,80.746544,-0.087585546,73.18983,-3.8060787,64.52478,-2.443903,59.268383,-3.253042,57.302177,1.120066,57.068317,-3.5580559,79.78384,-1.0171124,52.552086,bolero
72,97_Thành phố mưa bay,0.2805893,0.09088952,0.18160881,0.0018609387,1792.8801956047469,584290.0205620518,2225.2175752840226,241653.1775234616,3842.8434295181887,2658931.142405968,0.0666224240518575,0.0024777908741523,8.460251e-06,0.024592096,3.536955e-05,0.0037316633,161.4990234375,-105.91714,2561.2195,111.00041,985.0005,7.6932173,317.14212,35.3011,342.46054,8.880906,187.04994,1.6217891,102.05527,-2.0793405,88.35318,1.2876066,83.17185,-12.140661,102.28898,1.1344988,72.21897,-4.0948753,81.61361,0.8448859,64.56663,-5.2656074,60.44646,0.575337,70.71066,-1.1626626,83.82352,1.7803339,63.325863,-4.6415224,57.89789,-1.740846,49.268852,-2.519765,60.25843,-1.2461455,62.29829,bolero
